IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.74.34.135,2086,2086,false,NRT,Asia Pacific,Tokyo,74,9.96
47.74.34.38,2095,2095,false,NRT,Asia Pacific,Tokyo,84,9.96
47.245.53.101,8880,8880,false,NRT,Asia Pacific,Tokyo,100,9.95
47.74.15.80,2096,2096,true,NRT,Asia Pacific,Tokyo,185,9.95
47.243.161.235,443,443,true,HKG,Asia Pacific,Hong Kong,67,9.95
47.74.5.99,2087,2087,true,NRT,Asia Pacific,Tokyo,161,9.95
8.219.220.88,2082,2082,false,SIN,Asia Pacific,Singapore,25,9.95
8.219.170.58,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.95
8.219.210.64,2052,2052,false,SIN,Asia Pacific,Singapore,32,9.95
47.245.33.56,8443,8443,true,NRT,Asia Pacific,Tokyo,117,9.94
8.222.255.15,2095,0,false,CDG,Europe,Paris,188,9.94
8.219.253.18,2086,2086,false,SIN,Asia Pacific,Singapore,9,9.94
8.218.149.193,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,9.94
8.222.159.252,2053,2053,true,SIN,Asia Pacific,Singapore,132,9.93
47.74.22.171,8080,8080,false,NRT,Asia Pacific,Tokyo,76,9.93
8.217.248.220,2096,2096,true,HKG,Asia Pacific,Hong Kong,86,9.93
47.74.7.51,2083,2083,true,NRT,Asia Pacific,Tokyo,191,9.93
8.222.221.90,2086,2086,false,SIN,Asia Pacific,Singapore,6,9.93
47.74.22.171,8880,8880,false,NRT,Asia Pacific,Tokyo,83,9.93
47.236.145.85,8443,8443,true,SIN,Asia Pacific,Singapore,112,9.93
47.74.0.183,2052,2052,false,NRT,Asia Pacific,Tokyo,106,9.93
47.74.5.233,2087,2087,true,NRT,Asia Pacific,Tokyo,152,9.92
47.245.110.13,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.92
47.245.37.98,2095,2095,false,NRT,Asia Pacific,Tokyo,80,9.92
47.74.34.162,80,80,false,NRT,Asia Pacific,Tokyo,69,9.92
8.210.146.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,9.92
47.245.9.99,8880,8880,false,NRT,Asia Pacific,Tokyo,78,9.92
47.245.3.137,2052,2052,false,NRT,Asia Pacific,Tokyo,77,9.91
8.219.215.12,8880,8880,false,SIN,Asia Pacific,Singapore,15,9.91
8.217.147.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,211,9.91
8.219.179.34,8443,8443,true,SIN,Asia Pacific,Singapore,74,9.91
8.219.60.54,2095,2095,false,SIN,Asia Pacific,Singapore,18,9.91
47.245.11.62,2087,2087,true,NRT,Asia Pacific,Tokyo,105,9.91
8.219.1.92,2087,2087,true,SIN,Asia Pacific,Singapore,93,9.91
47.245.80.39,2083,2083,true,SIN,Asia Pacific,Singapore,139,9.90
47.236.166.84,2087,2087,true,SIN,Asia Pacific,Singapore,113,9.90
47.236.176.144,2086,2086,false,CDG,Europe,Paris,188,9.90
8.219.236.8,8443,8443,true,SIN,Asia Pacific,Singapore,149,9.90
47.236.192.198,2087,2087,true,SIN,Asia Pacific,Singapore,48,9.90
47.74.5.233,8080,8080,false,NRT,Asia Pacific,Tokyo,79,9.90
47.245.58.250,2053,2053,true,NRT,Asia Pacific,Tokyo,188,9.89
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,9.89
8.219.210.93,2083,2083,true,SIN,Asia Pacific,Singapore,149,9.89
47.245.55.94,80,80,false,NRT,Asia Pacific,Tokyo,94,9.89
8.219.228.186,2087,2087,true,SIN,Asia Pacific,Singapore,181,9.89
8.222.147.203,2086,2086,false,SIN,Asia Pacific,Singapore,19,9.89
8.219.196.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,9.89
47.236.165.25,2087,2087,true,SIN,Asia Pacific,Singapore,101,9.88
47.236.65.177,2083,2083,true,SIN,Asia Pacific,Singapore,195,9.88
47.236.11.68,8443,8443,true,SIN,Asia Pacific,Singapore,136,9.88
47.236.174.206,2086,2086,false,SIN,Asia Pacific,Singapore,19,9.88
47.236.169.141,2095,2095,false,SIN,Asia Pacific,Singapore,17,9.88
8.219.134.117,8443,8443,true,HKG,Asia Pacific,Hong Kong,158,9.88
8.217.167.88,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,9.88
47.74.11.9,2083,2083,true,NRT,Asia Pacific,Tokyo,206,9.87
8.209.243.99,2086,2086,false,NRT,Asia Pacific,Tokyo,80,9.87
47.74.15.80,2052,2052,false,NRT,Asia Pacific,Tokyo,81,9.87
47.74.41.136,2087,2087,true,NRT,Asia Pacific,Tokyo,184,9.87
47.245.56.121,2086,2086,false,NRT,Asia Pacific,Tokyo,86,9.87
47.245.82.78,2086,2086,false,CDG,Europe,Paris,174,9.87
8.222.154.227,8880,8880,false,SIN,Asia Pacific,Singapore,19,9.87
8.219.134.63,2083,2083,true,SIN,Asia Pacific,Singapore,10,9.86
8.218.243.95,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,9.86
47.245.10.123,2083,2083,true,NRT,Asia Pacific,Tokyo,225,9.86
47.236.116.26,8443,8443,true,SIN,Asia Pacific,Singapore,50,9.86
47.74.54.33,8443,8443,true,NRT,Asia Pacific,Tokyo,107,9.86
8.222.129.245,8880,8880,false,SIN,Asia Pacific,Singapore,15,9.86
47.236.169.236,2052,2052,false,SIN,Asia Pacific,Singapore,13,9.85
8.219.178.225,2053,2053,true,HKG,Asia Pacific,Hong Kong,167,9.85
8.219.240.160,2087,2087,true,CDG,Europe,Paris,329,9.85
8.219.98.13,2087,2087,true,SIN,Asia Pacific,Singapore,118,9.85
47.74.12.139,8880,8880,false,NRT,Asia Pacific,Tokyo,80,9.85
47.245.118.70,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.85
47.245.30.208,2096,2096,true,NRT,Asia Pacific,Tokyo,108,9.85
8.219.53.142,2083,2083,true,SIN,Asia Pacific,Singapore,115,9.84
47.74.5.150,2096,2096,true,NRT,Asia Pacific,Tokyo,154,9.84
8.218.146.204,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,9.84
47.245.11.15,2052,2052,false,NRT,Asia Pacific,Tokyo,78,9.84
8.219.255.171,2096,2096,true,SIN,Asia Pacific,Singapore,65,9.84
8.219.6.187,2086,2086,false,SIN,Asia Pacific,Singapore,9,9.84
8.209.200.73,2096,2096,true,NRT,Asia Pacific,Tokyo,96,9.84
47.91.19.30,2052,2052,false,NRT,Asia Pacific,Tokyo,96,9.84
47.242.171.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,9.83
47.74.50.249,2083,2083,true,NRT,Asia Pacific,Tokyo,155,9.82
47.245.13.93,2086,2086,false,NRT,Asia Pacific,Tokyo,92,9.82
8.219.152.195,2087,2087,true,SIN,Asia Pacific,Singapore,31,9.82
47.236.161.155,2096,2096,true,SIN,Asia Pacific,Singapore,125,9.82
8.219.248.47,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.82
47.74.22.171,8880,8880,false,NRT,Asia Pacific,Tokyo,101,9.82
8.222.146.222,2095,2095,false,SIN,Asia Pacific,Singapore,5,9.81
47.245.54.197,2096,2096,true,NRT,Asia Pacific,Tokyo,200,9.81
47.245.55.94,2086,2086,false,NRT,Asia Pacific,Tokyo,93,9.81
8.209.243.172,2053,2053,true,NRT,Asia Pacific,Tokyo,90,9.81
8.222.129.245,2096,2096,true,CDG,Europe,Paris,306,9.80
47.236.19.51,2083,2083,true,SIN,Asia Pacific,Singapore,108,9.80
47.236.187.144,8443,8443,true,SIN,Asia Pacific,Singapore,68,9.80
47.245.56.29,80,80,false,NRT,Asia Pacific,Tokyo,87,9.80
8.222.252.150,8880,8880,false,SIN,Asia Pacific,Singapore,4,9.80
47.245.52.240,2052,2052,false,NRT,Asia Pacific,Tokyo,101,9.80
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.79
47.74.42.48,2052,2052,false,NRT,Asia Pacific,Tokyo,76,9.79
47.236.172.41,2095,2095,false,SIN,Asia Pacific,Singapore,16,9.79
8.219.51.211,2053,2053,true,SIN,Asia Pacific,Singapore,136,9.79
47.245.10.164,2053,2053,true,NRT,Asia Pacific,Tokyo,139,9.79
47.74.10.135,2087,2087,true,NRT,Asia Pacific,Tokyo,180,9.79
8.219.248.47,2095,2095,false,SIN,Asia Pacific,Singapore,11,9.78
47.74.32.119,2086,2086,false,NRT,Asia Pacific,Tokyo,80,9.78
47.236.169.164,2087,2087,true,CDG,Europe,Paris,259,9.78
8.222.208.83,2095,2095,false,SIN,Asia Pacific,Singapore,4,9.78
8.219.174.213,8080,8080,false,SIN,Asia Pacific,Singapore,18,9.78
8.219.137.50,2053,2053,true,SIN,Asia Pacific,Singapore,54,9.78
47.245.41.169,2052,2052,false,NRT,Asia Pacific,Tokyo,72,9.78
47.236.11.68,2095,2095,false,SIN,Asia Pacific,Singapore,38,9.77
8.218.105.223,2053,2053,true,HKG,Asia Pacific,Hong Kong,126,9.77
8.222.167.8,2095,2095,false,SIN,Asia Pacific,Singapore,54,9.77
47.245.15.236,2053,2053,true,NRT,Asia Pacific,Tokyo,245,9.77
47.236.121.7,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.77
47.236.7.246,2053,2053,true,KIX,Asia Pacific,Osaka,218,9.77
47.245.8.156,8443,8443,true,NRT,Asia Pacific,Tokyo,225,9.77
47.245.52.240,2082,2082,false,NRT,Asia Pacific,Tokyo,86,9.77
47.236.173.200,2086,2086,false,SIN,Asia Pacific,Singapore,18,9.77
47.245.30.144,80,80,false,NRT,Asia Pacific,Tokyo,75,9.76
47.74.42.17,2086,2086,false,NRT,Asia Pacific,Tokyo,67,9.76
47.245.12.179,2087,2087,true,NRT,Asia Pacific,Tokyo,311,9.76
8.219.241.189,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,9.76
47.245.52.165,8080,8080,false,NRT,Asia Pacific,Tokyo,85,9.76
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,9.76
47.74.60.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,277,9.75
8.219.50.180,2082,0,false,SIN,Asia Pacific,Singapore,4,9.75
8.219.178.225,2087,2087,true,SIN,Asia Pacific,Singapore,210,9.75
47.245.59.243,2052,2052,false,NRT,Asia Pacific,Tokyo,77,9.75
8.222.144.117,2083,2083,true,SIN,Asia Pacific,Singapore,88,9.74
8.219.106.156,2087,2087,true,KIX,Asia Pacific,Osaka,459,9.74
47.245.59.133,8880,8880,false,NRT,Asia Pacific,Tokyo,91,9.74
47.236.119.253,8080,8080,false,SIN,Asia Pacific,Singapore,26,9.74
47.236.169.141,2095,2095,false,SIN,Asia Pacific,Singapore,35,9.74
8.219.255.171,2052,2052,false,SIN,Asia Pacific,Singapore,17,9.73
47.74.54.145,2083,2083,true,NRT,Asia Pacific,Tokyo,168,9.73
47.245.8.156,2087,2087,true,NRT,Asia Pacific,Tokyo,144,9.73
47.236.21.51,2087,2087,true,SIN,Asia Pacific,Singapore,90,9.73
47.74.26.132,2083,2083,true,NRT,Asia Pacific,Tokyo,157,9.73
8.210.65.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,9.72
47.245.84.155,80,80,false,SIN,Asia Pacific,Singapore,10,9.72
47.236.171.20,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.72
47.74.50.249,2052,2052,false,NRT,Asia Pacific,Tokyo,83,9.72
47.245.52.240,8080,8080,false,NRT,Asia Pacific,Tokyo,92,9.71
47.245.34.36,2087,2087,true,NRT,Asia Pacific,Tokyo,93,9.71
47.236.163.95,8880,8880,false,SIN,Asia Pacific,Singapore,16,9.71
47.245.54.58,2087,2087,true,NRT,Asia Pacific,Tokyo,184,9.71
8.219.201.8,8080,8080,false,SIN,Asia Pacific,Singapore,15,9.71
47.245.15.39,2096,2096,true,NRT,Asia Pacific,Tokyo,249,9.71
47.245.80.142,8443,8443,true,SIN,Asia Pacific,Singapore,33,9.71
8.219.208.69,8443,8443,true,KIX,Asia Pacific,Osaka,243,9.71
47.245.10.156,2095,2095,false,NRT,Asia Pacific,Tokyo,76,9.70
47.74.3.2,8080,8080,false,NRT,Asia Pacific,Tokyo,73,9.70
47.245.54.140,2052,2052,false,NRT,Asia Pacific,Tokyo,85,9.70
47.245.26.167,2087,2087,true,NRT,Asia Pacific,Tokyo,187,9.69
47.245.57.109,2053,2053,true,NRT,Asia Pacific,Tokyo,152,9.69
47.236.116.208,8880,8880,false,SIN,Asia Pacific,Singapore,30,9.69
47.236.172.95,2083,2083,true,SIN,Asia Pacific,Singapore,114,9.69
47.236.12.73,2096,2096,true,CDG,Europe,Paris,343,9.69
47.74.16.67,8080,8080,false,NRT,Asia Pacific,Tokyo,76,9.68
47.91.17.102,2087,2087,true,NRT,Asia Pacific,Tokyo,122,9.68
47.236.114.167,2096,2096,true,SIN,Asia Pacific,Singapore,139,9.68
47.236.173.200,2096,2096,true,SIN,Asia Pacific,Singapore,128,9.68
8.219.90.196,80,80,false,SIN,Asia Pacific,Singapore,14,9.68
47.236.166.84,2052,2052,false,SIN,Asia Pacific,Singapore,24,9.68
8.219.222.98,2082,2082,false,SIN,Asia Pacific,Singapore,24,9.67
8.222.248.188,8080,8080,false,SIN,Asia Pacific,Singapore,4,9.67
47.245.4.22,8880,8880,false,HKG,Asia Pacific,Hong Kong,157,9.67
47.245.34.36,2095,2095,false,NRT,Asia Pacific,Tokyo,81,9.66
47.74.9.174,2096,2096,true,NRT,Asia Pacific,Tokyo,217,9.66
8.217.167.88,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,9.66
47.245.6.9,2052,2052,false,HKG,Asia Pacific,Hong Kong,161,9.66
47.245.57.38,2052,2052,false,HKG,Asia Pacific,Hong Kong,165,9.65
47.74.18.121,2053,2053,true,NRT,Asia Pacific,Tokyo,161,9.65
47.236.169.15,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.65
8.219.106.156,2095,2095,false,SIN,Asia Pacific,Singapore,19,9.65
47.245.30.65,80,80,false,NRT,Asia Pacific,Tokyo,74,9.65
8.222.180.242,2087,2087,true,SIN,Asia Pacific,Singapore,162,9.65
47.236.180.51,2087,2087,true,SIN,Asia Pacific,Singapore,71,9.64
8.218.146.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,9.64
8.219.163.195,8443,8443,true,KIX,Asia Pacific,Osaka,192,9.64
8.219.170.180,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,9.64
47.74.22.171,8443,8443,true,NRT,Asia Pacific,Tokyo,256,9.64
47.245.11.118,2096,2096,true,NRT,Asia Pacific,Tokyo,143,9.64
47.74.34.73,2087,2087,true,NRT,Asia Pacific,Tokyo,76,9.64
47.74.50.249,80,80,false,NRT,Asia Pacific,Tokyo,75,9.64
8.219.121.24,2096,2096,true,SIN,Asia Pacific,Singapore,125,9.63
47.236.7.13,2083,2083,true,CDG,Europe,Paris,261,9.63
47.236.192.198,2053,2053,true,SIN,Asia Pacific,Singapore,132,9.63
47.245.32.215,2086,2086,false,NRT,Asia Pacific,Tokyo,76,9.63
8.219.196.24,2053,2053,true,SIN,Asia Pacific,Singapore,108,9.63
8.209.214.157,2083,2083,true,NRT,Asia Pacific,Tokyo,89,9.63
47.245.39.49,80,80,false,HKG,Asia Pacific,Hong Kong,188,9.63
8.218.126.53,2087,2087,true,HKG,Asia Pacific,Hong Kong,93,9.62
47.236.92.191,2087,2087,true,SIN,Asia Pacific,Singapore,100,9.62
8.219.196.24,2087,2087,true,SIN,Asia Pacific,Singapore,95,9.62
8.222.154.50,2052,2052,false,SIN,Asia Pacific,Singapore,10,9.62
47.245.32.215,8443,8443,true,NRT,Asia Pacific,Tokyo,340,9.62
47.245.32.215,2052,2052,false,NRT,Asia Pacific,Tokyo,79,9.61
47.74.11.251,8880,8880,false,NRT,Asia Pacific,Tokyo,73,9.61
47.236.11.84,80,80,false,SIN,Asia Pacific,Singapore,12,9.61
47.236.15.73,80,80,false,SIN,Asia Pacific,Singapore,42,9.61
47.245.14.160,8443,8443,true,NRT,Asia Pacific,Tokyo,279,9.61
8.219.241.189,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,9.61
47.245.54.197,2096,2096,true,NRT,Asia Pacific,Tokyo,233,9.61
47.245.54.140,8443,8443,true,NRT,Asia Pacific,Tokyo,184,9.61
47.74.5.99,80,80,false,NRT,Asia Pacific,Tokyo,78,9.61
8.219.228.193,2083,2083,true,SIN,Asia Pacific,Singapore,115,9.61
8.209.242.25,2087,2087,true,NRT,Asia Pacific,Tokyo,122,9.60
8.222.160.176,80,80,false,SIN,Asia Pacific,Singapore,21,9.60
8.222.137.166,2086,2086,false,SIN,Asia Pacific,Singapore,53,9.60
47.245.41.69,8880,8880,false,NRT,Asia Pacific,Tokyo,79,9.60
47.236.158.158,2095,2095,false,SIN,Asia Pacific,Singapore,5,9.60
47.245.57.38,80,80,false,HKG,Asia Pacific,Hong Kong,163,9.60
47.245.41.169,2096,2096,true,NRT,Asia Pacific,Tokyo,212,9.60
8.219.213.112,8443,8443,true,SIN,Asia Pacific,Singapore,105,9.59
47.245.33.163,2087,2087,true,NRT,Asia Pacific,Tokyo,206,9.59
47.245.7.212,2083,2083,true,NRT,Asia Pacific,Tokyo,187,9.59
47.236.184.14,2053,2053,true,SIN,Asia Pacific,Singapore,115,9.59
47.245.113.12,2053,2053,true,SIN,Asia Pacific,Singapore,135,9.59
47.74.12.139,8080,8080,false,NRT,Asia Pacific,Tokyo,75,9.59
8.218.188.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,9.59
8.219.253.185,2052,2052,false,SIN,Asia Pacific,Singapore,18,9.59
8.219.209.14,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.58
8.219.82.35,2082,2082,false,SIN,Asia Pacific,Singapore,54,9.58
8.219.103.126,2053,2053,true,SIN,Asia Pacific,Singapore,94,9.58
8.219.141.174,8443,8443,true,SIN,Asia Pacific,Singapore,119,9.58
47.236.104.98,8080,8080,false,SIN,Asia Pacific,Singapore,19,9.57
47.74.54.145,8443,8443,true,NRT,Asia Pacific,Tokyo,178,9.57
47.74.27.211,2053,2053,true,NRT,Asia Pacific,Tokyo,186,9.57
47.236.7.246,2087,2087,true,SIN,Asia Pacific,Singapore,127,9.57
47.74.34.135,2096,2096,true,NRT,Asia Pacific,Tokyo,189,9.57
47.74.42.48,2053,2053,true,NRT,Asia Pacific,Tokyo,152,9.56
8.219.220.88,2053,2053,true,SIN,Asia Pacific,Singapore,122,9.56
8.219.208.69,80,80,false,SIN,Asia Pacific,Singapore,11,9.56
47.74.23.193,80,80,false,NRT,Asia Pacific,Tokyo,72,9.56
47.245.8.185,2083,2083,true,NRT,Asia Pacific,Tokyo,150,9.56
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,39,9.55
47.74.13.200,80,80,false,NRT,Asia Pacific,Tokyo,77,9.55
8.219.13.143,80,80,false,SIN,Asia Pacific,Singapore,6,9.55
47.74.15.120,8880,8880,false,NRT,Asia Pacific,Tokyo,78,9.55
8.219.194.170,2082,2082,false,CDG,Europe,Paris,176,9.55
47.74.14.85,2086,2086,false,NRT,Asia Pacific,Tokyo,72,9.54
47.245.107.174,2087,2087,true,SIN,Asia Pacific,Singapore,46,9.54
8.217.167.88,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,9.54
8.209.200.73,2095,2095,false,NRT,Asia Pacific,Tokyo,76,9.54
47.74.13.66,80,80,false,NRT,Asia Pacific,Tokyo,71,9.54
47.74.11.219,2082,2082,false,NRT,Asia Pacific,Tokyo,115,9.54
8.209.243.172,2087,2087,true,NRT,Asia Pacific,Tokyo,97,9.54
47.245.118.70,2086,2086,false,SIN,Asia Pacific,Singapore,12,9.53
47.245.40.161,2096,2096,true,NRT,Asia Pacific,Tokyo,207,9.53
47.236.149.107,2086,2086,false,SIN,Asia Pacific,Singapore,37,9.53
47.245.59.244,2053,2053,true,NRT,Asia Pacific,Tokyo,113,9.53
47.74.12.139,2083,2083,true,NRT,Asia Pacific,Tokyo,267,9.52
47.74.16.67,2083,2083,true,NRT,Asia Pacific,Tokyo,184,9.52
47.236.161.110,2096,2096,true,CDG,Europe,Paris,285,9.52
47.74.13.239,2087,2087,true,NRT,Asia Pacific,Tokyo,212,9.52
8.219.178.225,2053,2053,true,SIN,Asia Pacific,Singapore,166,9.52
47.74.14.85,80,80,false,NRT,Asia Pacific,Tokyo,71,9.52
47.245.33.158,80,80,false,NRT,Asia Pacific,Tokyo,76,9.51
47.245.54.140,2087,2087,true,NRT,Asia Pacific,Tokyo,173,9.51
8.219.210.93,2096,2096,true,SIN,Asia Pacific,Singapore,154,9.51
47.245.56.29,2096,2096,true,NRT,Asia Pacific,Tokyo,106,9.50
8.219.201.245,2082,2082,false,SIN,Asia Pacific,Singapore,17,9.50
8.219.206.180,2083,2083,true,SIN,Asia Pacific,Singapore,182,9.50
47.245.62.84,2087,2087,true,NRT,Asia Pacific,Tokyo,155,9.50
8.218.181.189,2096,2096,true,HKG,Asia Pacific,Hong Kong,116,9.50
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,33,9.50
47.245.118.70,2052,2052,false,SIN,Asia Pacific,Singapore,7,9.50
47.74.18.121,2086,2086,false,NRT,Asia Pacific,Tokyo,75,9.49
8.222.129.32,2052,2052,false,HKG,Asia Pacific,Hong Kong,83,9.49
47.243.162.49,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,9.49
47.74.45.143,2083,2083,true,NRT,Asia Pacific,Tokyo,133,9.49
8.209.255.195,2095,2095,false,HKG,Asia Pacific,Hong Kong,160,9.49
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,9.49
47.245.53.50,80,80,false,NRT,Asia Pacific,Tokyo,77,9.49
8.218.156.91,2082,2082,false,HKG,Asia Pacific,Hong Kong,71,9.48
47.245.10.107,2083,2083,true,NRT,Asia Pacific,Tokyo,188,9.48
47.236.158.158,2087,2087,true,CDG,Europe,Paris,274,9.48
47.74.16.67,8443,8443,true,NRT,Asia Pacific,Tokyo,107,9.48
8.219.3.53,8443,8443,true,SIN,Asia Pacific,Singapore,56,9.48
8.219.217.81,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.48
47.245.57.109,8080,8080,false,NRT,Asia Pacific,Tokyo,81,9.48
47.74.10.135,8080,8080,false,NRT,Asia Pacific,Tokyo,82,9.47
47.245.59.133,2096,2096,true,NRT,Asia Pacific,Tokyo,133,9.47
47.74.13.200,2053,2053,true,NRT,Asia Pacific,Tokyo,107,9.47
8.219.170.58,2083,2083,true,SIN,Asia Pacific,Singapore,171,9.47
8.219.77.222,2083,2083,true,SIN,Asia Pacific,Singapore,116,9.47
47.74.41.136,8443,8443,true,NRT,Asia Pacific,Tokyo,167,9.47
47.245.33.158,8880,8880,false,NRT,Asia Pacific,Tokyo,76,9.47
8.219.67.133,2087,2087,true,HKG,Asia Pacific,Hong Kong,246,9.47
8.219.196.24,443,443,true,SIN,Asia Pacific,Singapore,148,9.47
8.219.198.139,2053,2053,true,SIN,Asia Pacific,Singapore,160,9.46
47.245.41.69,2082,2082,false,NRT,Asia Pacific,Tokyo,79,9.46
47.245.59.244,2052,2052,false,NRT,Asia Pacific,Tokyo,76,9.46
47.245.56.29,2087,2087,true,NRT,Asia Pacific,Tokyo,117,9.46
47.74.27.151,2052,2052,false,NRT,Asia Pacific,Tokyo,72,9.46
8.222.133.247,2083,2083,true,SIN,Asia Pacific,Singapore,147,9.46
8.219.178.101,8443,8443,true,CDG,Europe,Paris,267,9.46
8.222.167.147,2086,2086,false,SIN,Asia Pacific,Singapore,15,9.46
47.236.4.129,2096,2096,true,SIN,Asia Pacific,Singapore,124,9.45
8.218.207.169,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,9.45
47.236.158.158,2086,2086,false,CDG,Europe,Paris,165,9.45
47.74.52.104,2096,2096,true,NRT,Asia Pacific,Tokyo,97,9.45
47.236.180.51,80,80,false,SIN,Asia Pacific,Singapore,13,9.44
8.219.235.164,80,80,false,SIN,Asia Pacific,Singapore,8,9.44
47.245.54.197,2053,2053,true,NRT,Asia Pacific,Tokyo,246,9.44
8.219.107.135,2095,2095,false,SIN,Asia Pacific,Singapore,18,9.44
47.245.80.39,8880,8880,false,SIN,Asia Pacific,Singapore,3,9.44
47.236.21.51,2083,2083,true,SIN,Asia Pacific,Singapore,114,9.44
47.242.54.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,9.44
47.236.169.236,2052,2052,false,SIN,Asia Pacific,Singapore,23,9.44
47.236.165.25,2082,2082,false,SIN,Asia Pacific,Singapore,66,9.44
47.245.55.235,8443,8443,true,NRT,Asia Pacific,Tokyo,219,9.43
47.245.59.133,2082,2082,false,NRT,Asia Pacific,Tokyo,76,9.43
47.245.11.62,2083,2083,true,NRT,Asia Pacific,Tokyo,235,9.43
47.236.23.135,8080,8080,false,SIN,Asia Pacific,Singapore,18,9.43
47.74.10.140,2096,2096,true,NRT,Asia Pacific,Tokyo,154,9.43
8.222.153.11,80,80,false,NRT,Asia Pacific,Tokyo,95,9.43
47.74.3.2,2086,2086,false,NRT,Asia Pacific,Tokyo,85,9.43
47.245.84.124,2087,2087,true,SIN,Asia Pacific,Singapore,110,9.42
8.219.210.93,2052,2052,false,SIN,Asia Pacific,Singapore,14,9.42
47.74.8.238,8080,8080,false,NRT,Asia Pacific,Tokyo,80,9.42
8.219.185.191,80,80,false,SIN,Asia Pacific,Singapore,11,9.42
47.245.12.179,2086,2086,false,NRT,Asia Pacific,Tokyo,86,9.42
47.74.34.73,80,80,false,NRT,Asia Pacific,Tokyo,73,9.42
8.219.137.50,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.42
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,13,9.42
47.74.9.174,2052,2052,false,NRT,Asia Pacific,Tokyo,73,9.41
47.74.60.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,189,9.41
47.74.34.162,2086,2086,false,NRT,Asia Pacific,Tokyo,68,9.41
47.74.52.188,2083,2083,true,NRT,Asia Pacific,Tokyo,146,9.41
8.219.247.203,443,443,true,SIN,Asia Pacific,Singapore,195,9.41
47.245.55.235,8880,8880,false,NRT,Asia Pacific,Tokyo,76,9.41
8.219.242.208,2096,2096,true,SIN,Asia Pacific,Singapore,136,9.41
47.74.52.104,2083,2083,true,NRT,Asia Pacific,Tokyo,185,9.41
47.236.11.84,2087,2087,true,SIN,Asia Pacific,Singapore,210,9.41
8.219.242.208,2087,2087,true,SIN,Asia Pacific,Singapore,138,9.41
8.222.175.78,8080,8080,false,SIN,Asia Pacific,Singapore,7,9.41
47.236.94.113,2096,2096,true,SIN,Asia Pacific,Singapore,132,9.40
8.209.214.222,2087,2087,true,NRT,Asia Pacific,Tokyo,101,9.40
47.91.1.199,2083,0,true,NRT,Asia Pacific,Tokyo,144,9.40
8.222.159.252,8880,8880,false,SIN,Asia Pacific,Singapore,20,9.40
8.218.188.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,9.40
47.245.42.210,8080,8080,false,NRT,Asia Pacific,Tokyo,80,9.39
8.218.126.53,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,9.39
47.74.27.94,2083,2083,true,NRT,Asia Pacific,Tokyo,150,9.39
47.236.17.165,2096,2096,true,SIN,Asia Pacific,Singapore,72,9.39
47.74.13.66,2082,2082,false,NRT,Asia Pacific,Tokyo,101,9.39
47.74.11.9,2087,2087,true,NRT,Asia Pacific,Tokyo,154,9.38
47.245.8.156,2083,2083,true,NRT,Asia Pacific,Tokyo,360,9.38
8.219.111.175,2052,2052,false,SIN,Asia Pacific,Singapore,18,9.38
8.219.201.245,2086,2086,false,CDG,Europe,Paris,172,9.38
